0x80000590:lui    a2,0x10003          a2=0x10003000
0x80000594:lui    a5,0x10004          a5=0x10004000
0x80000598:lui    s2,0x10005          s2=0x10005000
0x8000059c:lui    s5,0x10006          s5=0x10006000
0x800005a0:lui    s8,0x10007          s8=0x10007000
0x800005a4:auipc  tp,0x00010          tp=0x800005a4+0x00010000=0x800105a4
0x800005a8:auipc  t2,0x00011          t2=0x800005a8+0x00011000=0x800115a8
0x800005ac:auipc  a0,0x00012          a0=0x800005ac+0x00012000=0x800125ac
0x800005b0:auipc  a3,0x00013          a3=0x800005b0+0x00013000=0x800135b0
0x800005b4:auipc  a6,0x00014          a6=0x800005b4+0x00014000=0x800145b4
0x800005b8:auipc  s3,0x00015          s3=0x800005b8+0x00015000=0x800155b8
0x800005bc:auipc  s6,0x00016          s6=0x800005bc+0x00016000=0x800165bc
0x800005c0:auipc  s9,0x00017          s9=0x800005c0+0x00017000=0x800175c0
0x800005c4:add    zero,ra,sp          zero=0x00000000+0x00000008=0x00000008
0x800005c8:add    gp,tp,t0            gp=0x800105a4+0x00000003=0x800105a7
0x800005cc:add    t1,t2,s0            t1=0x800115a8+0x00000011=0x800115b9
0x800005d0:add    s1,a0,a1            s1=0x800125ac+0x0000000c=0x800125b8
0x800005d4:add    a2,a3,a4            a2=0x800135b0+0x00000019=0x800135c9
0x800005d8:add    a5,a6,a7            a5=0x800145b4+0x0000001d=0x800145d1
0x800005dc:add    s2,s3,s4            s2=0x800155b8+0x00000001=0x800155b9
0x800005e0:add    s5,s6,s7            s5=0x800165bc+0x00000000=0x800165bc
0x800005e4:add    s8,s9,s10           s8=0x800175c0+0x00000003=0x800175c3
0x800005e8:add    s11,t3,t4           s11=0x00000001+0x00000003=0x00000004
0x800005ec:add    t5,t6,zero          t5=0x00000000+0x00000000=0x00000000
0x800005f0:add    ra,sp,gp            ra=0x00000008+0x800105a7=0x800105af
0x800005f4:add    tp,t0,t1            tp=0x00000003+0x800115b9=0x800115bc
0x800005f8:add    t2,s0,s1            t2=0x00000011+0x800125b8=0x800125c9
0x800005fc:add    a0,a1,a2            a0=0x0000000c+0x800135c9=0x800135d5
0x80000600:add    a3,a4,a5            a3=0x00000019+0x800145d1=0x800145ea
0x80000604:add    a6,a7,s2            a6=0x0000001d+0x800155b9=0x800155d6
0x80000608:add    s3,s4,s5            s3=0x00000001+0x800165bc=0x800165bd
0x8000060c:add    s6,s7,s8            s6=0x00000000+0x800175c3=0x800175c3
0x80000610:add    s9,s10,s11          s9=0x00000003+0x00000004=0x00000007
0x80000614:add    t3,t4,t5            t3=0x00000003+0x00000000=0x00000003
0x80000618:add    t6,zero,ra          t6=0x00000000+0x800105af=0x800105af
0x8000061c:add    sp,gp,tp            sp=0x800105a7+0x800115bc=0x00021b63
0x80000620:add    t0,t1,t2            t0=0x800115b9+0x800125c9=0x00023b82
0x80000624:add    s0,s1,a0            s0=0x800125b8+0x800135d5=0x00025b8d
0x80000628:add    a1,a2,a3            a1=0x800135c9+0x800145ea=0x00027bb3
0x8000062c:add    a4,a5,a6            a4=0x800145d1+0x800155d6=0x00029ba7
0x80000630:add    a7,s2,s3            a7=0x800155b9+0x800165bd=0x0002bb76
0x80000634:add    s4,s5,s6            s4=0x800165bc+0x800175c3=0x0002db7f
0x80000638:add    s7,s8,s9            s7=0x800175c3+0x00000007=0x800175ca
0x8000063c:add    s10,s11,t3          s10=0x00000004+0x00000003=0x00000007
0x80000640:add    t4,t5,t6            t4=0x00000000+0x800105af=0x800105af
0x80000644:add    zero,ra,sp          zero=0x800105af+0x00021b63=0x80032112
0x80000648:add    gp,tp,t0            gp=0x800115bc+0x00023b82=0x8003513e
0x8000064c:add    t1,t2,s0            t1=0x800125c9+0x00025b8d=0x80038156
0x80000650:add    s1,a0,a1            s1=0x800135d5+0x00027bb3=0x8003b188
0x80000654:add    a2,a3,a4            a2=0x800145ea+0x00029ba7=0x8003e191
0x80000658:add    a5,a6,a7            a5=0x800155d6+0x0002bb76=0x8004114c
0x8000065c:add    s2,s3,s4            s2=0x800165bd+0x0002db7f=0x8004413c
0x80000660:add    s5,s6,s7            s5=0x800175c3+0x800175ca=0x0002eb8d
0x80000664:add    s8,s9,s10           s8=0x00000007+0x00000007=0x0000000e
0x80000668:add    s11,t3,t4           s11=0x00000003+0x800105af=0x800105b2
0x8000066c:add    t5,t6,zero          t5=0x800105af+0x00000000=0x800105af
0x80000670:add    ra,sp,gp            ra=0x00021b63+0x8003513e=0x80056ca1
0x80000674:add    tp,t0,t1            tp=0x00023b82+0x80038156=0x8005bcd8
0x80000678:add    t2,s0,s1            t2=0x00025b8d+0x8003b188=0x80060d15
0x8000067c:add    a0,a1,a2            a0=0x00027bb3+0x8003e191=0x80065d44
0x80000680:add    a3,a4,a5            a3=0x00029ba7+0x8004114c=0x8006acf3
0x80000684:add    a6,a7,s2            a6=0x0002bb76+0x8004413c=0x8006fcb2
0x80000688:add    s3,s4,s5            s3=0x0002db7f+0x0002eb8d=0x0005c70c
0x8000068c:add    s6,s7,s8            s6=0x800175ca+0x0000000e=0x800175d8
0x80000690:add    s9,s10,s11          s9=0x00000007+0x800105b2=0x800105b9
0x80000694:add    t3,t4,t5            t3=0x800105af+0x800105af=0x00020b5e
0x80000698:add    t6,zero,ra          t6=0x00000000+0x80056ca1=0x80056ca1
0x8000069c:add    sp,gp,tp            sp=0x8003513e+0x8005bcd8=0x00090e16
0x800006a0:add    t0,t1,t2            t0=0x80038156+0x80060d15=0x00098e6b
0x800006a4:add    s0,s1,a0            s0=0x8003b188+0x80065d44=0x000a0ecc
0x800006a8:add    a1,a2,a3            a1=0x8003e191+0x8006acf3=0x000a8e84
0x800006ac:add    a4,a5,a6            a4=0x8004114c+0x8006fcb2=0x000b0dfe
0x800006b0:add    a7,s2,s3            a7=0x8004413c+0x0005c70c=0x800a0848
0x800006b4:add    s4,s5,s6            s4=0x0002eb8d+0x800175d8=0x80046165
0x800006b8:add    s7,s8,s9            s7=0x0000000e+0x800105b9=0x800105c7
0x800006bc:add    s10,s11,t3          s10=0x800105b2+0x00020b5e=0x80031110
0x800006c0:add    t4,t5,t6            t4=0x800105af+0x80056ca1=0x00067250
0x800006c4:addi   ra,zero,0x001       ra=0x00000000+0x00000001=0x00000001
0x800006c8:beq    zero,ra,0x002       (0x00000000==0x00000001)=0->pc=0x800006cc
0x800006cc:beq    zero,ra,0x004       (0x00000000==0x00000001)=0->pc=0x800006d0
0x800006d0:beq    zero,ra,0x006       (0x00000000==0x00000001)=0->pc=0x800006d4
0x800006d4:beq    zero,ra,0x008       (0x00000000==0x00000001)=0->pc=0x800006d8
0x800006d8:beq    zero,ra,0x00a       (0x00000000==0x00000001)=0->pc=0x800006dc
0x800006dc:beq    zero,ra,0x00c       (0x00000000==0x00000001)=0->pc=0x800006e0
0x800006e0:beq    zero,ra,0x00e       (0x00000000==0x00000001)=0->pc=0x800006e4
0x800006e4:beq    zero,ra,0x010       (0x00000000==0x00000001)=0->pc=0x800006e8
0x800006e8:bne    zero,zero,0x002     (0x00000000!=0x00000000)=0->pc=0x800006ec
0x800006ec:bne    zero,zero,0x004     (0x00000000!=0x00000000)=0->pc=0x800006f0
0x800006f0:bne    zero,zero,0x006     (0x00000000!=0x00000000)=0->pc=0x800006f4
0x800006f4:bne    zero,zero,0x008     (0x00000000!=0x00000000)=0->pc=0x800006f8
0x800006f8:bne    zero,zero,0x00a     (0x00000000!=0x00000000)=0->pc=0x800006fc
0x800006fc:bne    zero,zero,0x00c     (0x00000000!=0x00000000)=0->pc=0x80000700
0x80000700:bne    zero,zero,0x00e     (0x00000000!=0x00000000)=0->pc=0x80000704
0x80000704:bne    zero,zero,0x010     (0x00000000!=0x00000000)=0->pc=0x80000708
0x80000708:blt    zero,zero,0x002     (0x00000000<0x00000000)=0->pc=0x8000070c
0x8000070c:blt    zero,zero,0x004     (0x00000000<0x00000000)=0->pc=0x80000710
0x80000710:blt    zero,zero,0x006     (0x00000000<0x00000000)=0->pc=0x80000714
0x80000714:blt    zero,zero,0x008     (0x00000000<0x00000000)=0->pc=0x80000718
0x80000718:blt    zero,zero,0x00a     (0x00000000<0x00000000)=0->pc=0x8000071c
0x8000071c:blt    zero,zero,0x00c     (0x00000000<0x00000000)=0->pc=0x80000720
0x80000720:blt    zero,zero,0x00e     (0x00000000<0x00000000)=0->pc=0x80000724
0x80000724:blt    zero,zero,0x010     (0x00000000<0x00000000)=0->pc=0x80000728
0x80000728:bge    zero,ra,0x002       (0x00000000>=0x00000001)=0->pc=0x8000072c
0x8000072c:bge    zero,ra,0x004       (0x00000000>=0x00000001)=0->pc=0x80000730
0x80000730:bge    zero,ra,0x006       (0x00000000>=0x00000001)=0->pc=0x80000734
0x80000734:bge    zero,ra,0x008       (0x00000000>=0x00000001)=0->pc=0x80000738
0x80000738:bge    zero,ra,0x00a       (0x00000000>=0x00000001)=0->pc=0x8000073c
0x8000073c:bge    zero,ra,0x00c       (0x00000000>=0x00000001)=0->pc=0x80000740
0x80000740:bge    zero,ra,0x00e       (0x00000000>=0x00000001)=0->pc=0x80000744
0x80000744:bge    zero,ra,0x010       (0x00000000>=0x00000001)=0->pc=0x80000748
0x80000748:bltu   zero,zero,0x002     (0x00000000<0x00000000)=0->pc=0x8000074c
0x8000074c:bltu   zero,zero,0x004     (0x00000000<0x00000000)=0->pc=0x80000750
0x80000750:bltu   zero,zero,0x006     (0x00000000<0x00000000)=0->pc=0x80000754
0x80000754:bltu   zero,zero,0x008     (0x00000000<0x00000000)=0->pc=0x80000758
0x80000758:bltu   zero,zero,0x00a     (0x00000000<0x00000000)=0->pc=0x8000075c
0x8000075c:bltu   zero,zero,0x00c     (0x00000000<0x00000000)=0->pc=0x80000760
0x80000760:bltu   zero,zero,0x00e     (0x00000000<0x00000000)=0->pc=0x80000764
0x80000764:bltu   zero,zero,0x010     (0x00000000<0x00000000)=0->pc=0x80000768
0x80000768:bgeu   zero,ra,0x002       (0x00000000>=0x00000001)=0->pc=0x8000076c
0x8000076c:bgeu   zero,ra,0x004       (0x00000000>=0x00000001)=0->pc=0x80000770
0x80000770:bgeu   zero,ra,0x006       (0x00000000>=0x00000001)=0->pc=0x80000774
0x80000774:bgeu   zero,ra,0x008       (0x00000000>=0x00000001)=0->pc=0x80000778
0x80000778:bgeu   zero,ra,0x00a       (0x00000000>=0x00000001)=0->pc=0x8000077c
0x8000077c:bgeu   zero,ra,0x00c       (0x00000000>=0x00000001)=0->pc=0x80000780
0x80000780:bgeu   zero,ra,0x00e       (0x00000000>=0x00000001)=0->pc=0x80000784
0x80000784:bgeu   zero,ra,0x010       (0x00000000>=0x00000001)=0->pc=0x80000788
0x80000788:jal    s1,0x00002          pc=0x8000078c,s1=0x8000078c
0x8000078c:jal    a0,0x00002          pc=0x80000790,a0=0x80000790
0x80000790:jal    a1,0x00002          pc=0x80000794,a1=0x80000794
0x80000794:jal    a2,0x00002          pc=0x80000798,a2=0x80000798
0x80000798:jal    a3,0x00002          pc=0x8000079c,a3=0x8000079c
0x8000079c:jal    a4,0x00002          pc=0x800007a0,a4=0x800007a0
0x800007a0:jal    a5,0x00002          pc=0x800007a4,a5=0x800007a4
0x800007a4:jal    a6,0x00002          pc=0x800007a8,a6=0x800007a8
0x800007a8:auipc  t6,0x00000          t6=0x800007a8+0x00000000=0x800007a8
0x800007ac:addi   t6,t6,0x00c         t6=0x800007a8+0x0000000c=0x800007b4
0x800007b0:jalr   ra,t6,0x000         pc=0x800007b4+0x00000000,ra=0x800007b4
0x800007b4:auipc  t6,0x00000          t6=0x800007b4+0x00000000=0x800007b4
0x800007b8:addi   t6,t6,0x00c         t6=0x800007b4+0x0000000c=0x800007c0
0x800007bc:jalr   sp,t6,0x000         pc=0x800007c0+0x00000000,sp=0x800007c0
0x800007c0:auipc  t6,0x00000          t6=0x800007c0+0x00000000=0x800007c0
0x800007c4:addi   t6,t6,0x00c         t6=0x800007c0+0x0000000c=0x800007cc
0x800007c8:jalr   gp,t6,0x000         pc=0x800007cc+0x00000000,gp=0x800007cc
0x800007cc:auipc  t6,0x00000          t6=0x800007cc+0x00000000=0x800007cc
0x800007d0:addi   t6,t6,0x00c         t6=0x800007cc+0x0000000c=0x800007d8
0x800007d4:jalr   tp,t6,0x000         pc=0x800007d8+0x00000000,tp=0x800007d8
0x800007d8:auipc  t6,0x00000          t6=0x800007d8+0x00000000=0x800007d8
0x800007dc:addi   t6,t6,0x00c         t6=0x800007d8+0x0000000c=0x800007e4
0x800007e0:jalr   t0,t6,0x000         pc=0x800007e4+0x00000000,t0=0x800007e4
0x800007e4:auipc  t6,0x00000          t6=0x800007e4+0x00000000=0x800007e4
0x800007e8:addi   t6,t6,0x00c         t6=0x800007e4+0x0000000c=0x800007f0
0x800007ec:jalr   t1,t6,0x000         pc=0x800007f0+0x00000000,t1=0x800007f0
0x800007f0:auipc  t6,0x00000          t6=0x800007f0+0x00000000=0x800007f0
0x800007f4:addi   t6,t6,0x00c         t6=0x800007f0+0x0000000c=0x800007fc
0x800007f8:jalr   t2,t6,0x000         pc=0x800007fc+0x00000000,t2=0x800007fc
0x800007fc:auipc  t6,0x00000          t6=0x800007fc+0x00000000=0x800007fc
0x80000800:addi   t6,t6,0x00c         t6=0x800007fc+0x0000000c=0x80000808
0x80000804:jalr   s0,t6,0x000         pc=0x80000808+0x00000000,s0=0x80000808
0x80000808:ebreak
